Timestamp,Emotion
2025-06-14 21:28:35,Sad
2025-06-14 21:28:35,Sad
2025-06-14 21:28:35,Neutral
2025-06-14 21:28:35,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:36,Neutral
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Neutral
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Sad
2025-06-14 21:28:37,Neutral
2025-06-14 21:28:37,Sad
2025-06-14 21:28:38,Sad
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:38,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:39,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Sad
2025-06-14 21:28:40,Sad
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:40,Neutral
2025-06-14 21:28:41,Neutral
2025-06-14 21:28:41,Neutral
2025-06-14 21:28:41,Neutral
2025-06-14 21:28:41,Neutral
2025-06-14 21:28:41,Neutral
2025-06-14 21:28:41,Neutral
2025-06-14 21:28:41,Sad
2025-06-14 21:28:41,Sad
2025-06-14 21:28:41,Sad
2025-06-14 21:28:41,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:42,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Sad
2025-06-14 21:28:43,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:44,Neutral
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Fear
2025-06-14 21:28:45,Fear
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Neutral
2025-06-14 21:28:45,Happy
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:46,Angry
2025-06-14 21:28:47,Angry
2025-06-14 21:28:47,Disgust
2025-06-14 21:28:47,Disgust
2025-06-14 21:28:47,Disgust
2025-06-14 21:28:47,Disgust
2025-06-14 21:28:47,Fear
2025-06-14 21:28:47,Happy
2025-06-14 21:28:47,Happy
2025-06-14 21:28:47,Happy
2025-06-14 21:28:47,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:48,Happy
2025-06-14 21:28:49,Happy
2025-06-14 21:28:49,Happy
2025-06-14 21:28:49,Happy
2025-06-14 21:28:49,Happy
2025-06-14 21:28:49,Sad
2025-06-14 21:28:50,Angry
2025-06-14 21:28:50,Fear
2025-06-14 21:28:51,Neutral
2025-06-14 21:28:52,Neutral
2025-06-14 21:28:52,Neutral
2025-06-14 21:28:52,Neutral
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Fear
2025-06-14 21:28:53,Fear
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Sad
2025-06-14 21:28:53,Sad
2025-06-14 21:28:54,Sad
2025-06-14 21:28:54,Fear
2025-06-14 21:28:54,Fear
2025-06-14 21:28:54,Sad
2025-06-14 21:28:54,Sad
2025-06-14 21:28:54,Neutral
2025-06-14 21:28:54,Neutral
2025-06-14 21:28:54,Neutral
2025-06-14 21:28:54,Neutral
2025-06-14 21:28:54,Sad
2025-06-14 21:28:55,Sad
2025-06-14 21:28:55,Happy
2025-06-14 21:28:55,Angry
2025-06-14 21:28:55,Neutral
2025-06-14 21:28:55,Neutral
2025-06-14 21:28:55,Sad
2025-06-14 21:28:55,Angry
2025-06-14 21:28:55,Sad
2025-06-14 21:28:55,Neutral
2025-06-14 21:28:55,Neutral
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:56,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Fear
2025-06-14 21:28:57,Sad
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Fear
2025-06-14 21:28:58,Surprise
2025-06-14 21:28:58,Surprise
2025-06-14 21:28:58,Surprise
2025-06-14 21:28:59,Surprise
2025-06-14 21:28:59,Surprise
2025-06-14 21:28:59,Surprise
2025-06-14 21:28:59,Sad
2025-06-14 21:28:59,Angry
2025-06-14 21:28:59,Angry
2025-06-14 21:28:59,Angry
2025-06-14 21:28:59,Angry
2025-06-14 21:28:59,Angry
2025-06-14 21:28:59,Angry
2025-06-14 21:29:00,Angry
2025-06-14 21:29:00,Angry
2025-06-14 21:29:00,Angry
2025-06-14 21:29:00,Angry
2025-06-14 21:29:00,Fear
2025-06-14 21:29:00,Fear
2025-06-14 21:29:00,Fear
2025-06-14 21:29:00,Fear
2025-06-14 21:29:00,Neutral
2025-06-14 21:29:00,Sad
2025-06-14 21:29:01,Fear
2025-06-14 21:29:01,Fear
2025-06-14 21:29:01,Sad
2025-06-14 21:29:01,Sad
2025-06-14 21:29:01,Fear
2025-06-14 21:29:01,Fear
2025-06-14 21:29:01,Sad
2025-06-14 21:29:01,Sad
2025-06-14 21:29:01,Neutral
2025-06-14 21:29:01,Neutral
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Fear
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:02,Sad
2025-06-14 21:29:03,Sad
2025-06-14 21:29:03,Neutral
2025-06-14 21:29:03,Sad
2025-06-14 21:29:03,Neutral
2025-06-14 21:29:03,Sad
2025-06-14 21:29:03,Neutral
2025-06-14 21:29:03,Neutral
2025-06-14 21:29:03,Neutral
2025-06-14 21:29:03,Sad
2025-06-14 21:29:03,Sad
2025-06-14 21:29:04,Sad
2025-06-14 21:29:04,Sad
2025-06-14 21:29:04,Sad
2025-06-14 21:29:04,Sad
2025-06-14 21:29:04,Neutral
2025-06-14 21:29:04,Neutral
2025-06-14 21:29:04,Neutral
2025-06-14 21:29:04,Sad
2025-06-14 21:29:04,Neutral
2025-06-14 21:29:04,Neutral
2025-06-14 21:29:05,Neutral
2025-06-14 21:29:05,Neutral
2025-06-14 21:31:15,Happy
2025-06-14 21:31:15,Neutral
2025-06-14 21:31:15,Angry
2025-06-14 21:31:15,Sad
2025-06-14 21:31:15,Sad
2025-06-14 21:31:15,Sad
2025-06-14 21:31:15,Sad
2025-06-14 21:31:15,Sad
2025-06-14 21:31:15,Sad
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Neutral
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Sad
2025-06-14 21:31:16,Disgust
2025-06-14 21:31:16,Angry
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:17,Disgust
2025-06-14 21:31:18,Disgust
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:18,Happy
2025-06-14 21:31:19,Happy
2025-06-14 21:31:19,Happy
2025-06-14 21:31:19,Happy
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:19,Neutral
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:20,Sad
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:20,Sad
2025-06-14 21:31:20,Sad
2025-06-14 21:31:20,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:21,Neutral
2025-06-14 21:31:22,Neutral
2025-06-14 21:31:22,Disgust
2025-06-14 21:31:22,Disgust
2025-06-14 21:31:22,Disgust
2025-06-14 21:31:22,Disgust
2025-06-14 21:31:22,Sad
2025-06-14 21:31:22,Sad
2025-06-14 21:31:22,Sad
2025-06-14 21:31:22,Sad
2025-06-14 21:31:22,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Sad
2025-06-14 21:31:23,Neutral
2025-06-14 21:31:23,Neutral
2025-06-14 21:31:24,Sad
2025-06-14 21:31:24,Neutral
2025-06-14 21:31:24,Neutral
2025-06-14 21:31:24,Neutral
2025-06-14 21:31:24,Sad
2025-06-14 21:31:24,Neutral
2025-06-14 21:31:24,Sad
2025-06-14 21:31:24,Neutral
